id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T07:16:00.000Z,2444.7062768991414,19094994065.519905,-25.2118,0.34455583,1.03266785,-3.03402206,-5.48550574,35.05020875,20.5223011,295121918548.0204,9.0028,295121918548.02,,2025-06-25T07:16:00.000Z,,,,,,2025-06-25 12:46:54.257151
825,Tether USDt,USDT,tether,133808,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156342070025.30093,159826220711.0572,True,,3,,,,2025-06-25T07:15:00.000Z,1.0005317166260326,69850895132.09708,-31.7821,0.0025982,-0.02454487,0.02768272,0.00890146,0.02167657,0.03114531,156425199703.28174,4.7718,159911202969.89,,2025-06-25T07:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 12:46:54.257151
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T07:15:00.000Z,2.1809010701989937,3045937095.519269,-37.7985,0.28399023,-0.40535336,1.3245991,-7.36604987,-2.05832589,-7.73331369,128539370064.71387,3.9211,218090107019.9,,2025-06-25T07:15:00.000Z,,,,,,2025-06-25 12:46:54.257151
1839,BNB,BNB,bnb,2592,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885745.27,140885745.27,False,,5,,,,2025-06-25T07:16:00.000Z,645.6588367293798,1599715418.2062793,-10.5283,0.1337301,0.68671742,-0.82728983,-4.27382535,6.72292458,1.66353118,90964126402.77992,2.7749,90964126402.78,,2025-06-25T07:16:00.000Z,,,,,,2025-06-25 12:46:54.257151
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332405.5899855,603871598.2417777,True,,6,525236893.3,76842551706.99411,,2025-06-25T07:16:00.000Z,146.30075055124485,3377742646.7674284,-42.0804,0.44647203,0.31996373,-0.63521321,-17.88074426,-3.90263015,5.45195156,77734329730.01332,2.3713,88346868059.35,,2025-06-25T07:16:00.000Z,,,,,,2025-06-25 12:46:54.257151
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61786299751.48691,61786299751.48691,False,,7,60901219650.23,60905087320.672905,,2025-06-25T07:15:00.000Z,1.000063507273994,11045082644.350561,-28.2658,0.00634664,0.00138225,0.00539646,0.01251689,0.01945753,0.00382922,61790223630.95431,1.8849,61790223630.95,,2025-06-25T07:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 12:46:54.257151
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94811166883.73604,94811201144.07063,True,,8,71659659264.0,19680415955.35245,,2025-06-25T07:16:00.000Z,0.27463730859852686,469287254.7674714,-36.546,0.02218332,0.88557703,0.22990807,0.83273025,11.56572532,18.13198525,26038683698.035046,0.7943,26038693107.2,,2025-06-25T07:16:00.000Z,,,,,,2025-06-25 12:46:54.257151
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149829566383.70526,149829566383.70526,True,,9,,,,2025-06-25T07:15:00.000Z,0.1664003150205057,916883275.4213674,-35.534,0.7421793,-0.03741841,-2.35976983,-27.41918557,-11.28738072,-15.63824752,24931687045.634327,0.7605,24931687045.63,,2025-06-25T07:15:00.000Z,,,,,,2025-06-25 12:46:54.257151
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T07:15:00.000Z,0.5822829794393608,669926413.9544173,-41.6114,0.30948536,-1.52501818,-5.03425974,-24.36914037,-20.08592437,-21.35157143,20596527386.113117,0.6283,26202734074.77,,2025-06-25T07:15:00.000Z,,,,,,2025-06-25 12:46:54.257151
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12564379619.50566,,2025-06-25T07:16:00.000Z,37.625595008258735,299755282.1457748,-48.2166,0.73060555,0.21332049,-6.28251541,-3.91754837,105.91916741,158.5631337,12564246462.524923,0.3833,37625595008.26,,2025-06-25T07:16:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 12:46:54.257151
1831,Bitcoin Cash,BCH,bitcoin-cash,1028,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888462.5,19888462.5,False,,12,,,,2025-06-25T07:15:00.000Z,480.17403065849487,521310774.37459755,14.178,0.83845783,4.40645018,2.19879833,12.66501883,29.28596082,42.5264438,9549923202.225325,0.2913,10083654643.83,,2025-06-25T07:15:00.000Z,,,,,,2025-06-25 12:46:54.257151
20947,Sui,SUI,sui,688,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9512725546.361885,,2025-06-25T07:15:00.000Z,2.8006024626089294,1063771375.1711284,-45.3364,0.90986267,-2.06081049,-1.97085826,-23.13610199,-22.10569315,3.25228544,9512725546.374329,0.2902,28006024626.09,,2025-06-25T07:15:00.000Z,,,,,,2025-06-25 12:46:54.257151
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T07:16:00.000Z,13.378218076281113,514788335.0148326,-12.4806,0.61606159,1.12557819,2.53210484,-15.67095894,-11.93510222,-14.82290466,9071769282.23716,0.2767,13378218076.28,,2025-06-25T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 12:46:54.257151
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T07:16:00.000Z,9.024030949229598,2009128.37141447,-32.7257,0.00058397,-1.1529313,-1.67069037,1.45553207,-0.28655437,-7.48525095,8330778910.622274,0.2541,8890831776.5,,2025-06-25T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 12:46:54.257151
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883162.0,19883162.0,False,,1,,,,2025-06-25T07:17:00.000Z,106447.69604481274,47046693280.71462,-28.3371,0.22578423,0.75966441,1.45622522,-3.06471596,12.3213423,21.83764489,2116516784985.771,64.5648,2235401616941.07,,2025-06-25T07:17:00.000Z,,,,,,2025-06-25 12:47:55.486714
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T07:16:00.000Z,2444.7062768991414,19094994065.519905,-25.2118,0.34455583,1.03266785,-3.03402206,-5.48550574,35.05020875,20.5223011,295121918548.0204,9.0028,295121918548.02,,2025-06-25T07:16:00.000Z,,,,,,2025-06-25 12:47:55.486714
825,Tether USDt,USDT,tether,133808,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156342070025.30093,159826220711.0572,True,,3,,,,2025-06-25T07:16:00.000Z,1.0004705979813775,69763542185.26657,-31.4716,-0.00546246,-0.04316831,0.02327377,-0.0049659,0.00692986,0.03644916,156415644287.85922,4.7715,159901434607.89,,2025-06-25T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 12:47:55.486714
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T07:16:00.000Z,2.180951444838983,3045542038.7221813,-37.804,0.28832024,-0.38824301,1.32640107,-7.35787062,-2.06500769,-7.73447958,128542339078.10927,3.9212,218095144483.9,,2025-06-25T07:16:00.000Z,,,,,,2025-06-25 12:47:55.486714
1839,BNB,BNB,bnb,2592,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885745.27,140885745.27,False,,5,,,,2025-06-25T07:17:00.000Z,645.7173872094661,1599321438.7906244,-10.5485,0.14610379,0.68431089,-0.8213558,-4.26923494,6.73736415,1.68865259,90972375330.80281,2.7751,90972375330.8,,2025-06-25T07:17:00.000Z,,,,,,2025-06-25 12:47:55.486714
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332405.5899855,603871598.2417777,True,,6,525236893.3,76849043563.00835,,2025-06-25T07:17:00.000Z,146.31311041418869,3376499760.3105245,-42.1087,0.4517757,0.2681915,-0.63944656,-17.86288549,-3.88724505,5.46966271,77740896925.72403,2.3715,88354331829.54,,2025-06-25T07:17:00.000Z,,,,,,2025-06-25 12:47:55.486714
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61786299751.48691,61786299751.48691,False,,7,60901219650.23,60899149807.333244,,2025-06-25T07:16:00.000Z,0.9999660131125674,11085875520.55847,-28.2299,-0.00552902,0.00339358,0.00520511,-0.00598407,0.00746014,0.0072243,61784199827.472374,1.8847,61784199827.47,,2025-06-25T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 12:47:55.486714
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94811166883.73604,94811201144.07063,True,,8,71659659264.0,19680979359.310062,,2025-06-25T07:17:00.000Z,0.274645170817848,469143424.3403704,-36.5627,0.02761345,0.89386151,0.22602218,0.83622998,11.56863467,18.1339791,26039429124.22318,0.7942,26039438533.66,,2025-06-25T07:17:00.000Z,,,,,,2025-06-25 12:47:55.486714
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149829566383.70526,149829566383.70526,True,,9,,,,2025-06-25T07:17:00.000Z,0.1663571478913072,913513826.7547337,-35.8311,0.5783216,0.07736719,-2.39561052,-27.41691252,-11.32096335,-15.69116782,24925219333.384487,0.7602,24925219333.38,,2025-06-25T07:17:00.000Z,,,,,,2025-06-25 12:47:55.486714
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T07:16:00.000Z,0.5821790862529024,668436184.5245154,-41.7666,0.24092389,-1.48833448,-5.05353682,-24.34413494,-20.09628593,-21.38718827,20592852473.85279,0.6282,26198058881.38,,2025-06-25T07:16:00.000Z,,,,,,2025-06-25 12:47:55.486714
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12564379619.50566,,2025-06-25T07:16:00.000Z,37.625595008258735,299755282.1457748,-48.2166,0.73060555,0.21332049,-6.28251541,-3.91754837,105.91916741,158.5631337,12564246462.524923,0.3833,37625595008.26,,2025-06-25T07:16:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 12:47:55.486714
1831,Bitcoin Cash,BCH,bitcoin-cash,1028,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888462.5,19888462.5,False,,12,,,,2025-06-25T07:17:00.000Z,481.10611142998454,521682777.6900356,14.1906,0.42050605,4.68245984,2.35289561,12.91139895,29.53770716,42.76267086,9568460855.69607,0.2919,10103228340.03,,2025-06-25T07:17:00.000Z,,,,,,2025-06-25 12:47:55.486714
20947,Sui,SUI,sui,688,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9517892186.445002,,2025-06-25T07:17:00.000Z,2.802123551898184,1059047874.5097283,-45.6722,0.93814301,-1.76285081,-1.91897494,-23.08657232,-22.0257772,3.21805374,9517892186.45745,0.2903,28021235518.98,,2025-06-25T07:17:00.000Z,,,,,,2025-06-25 12:47:55.486714
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T07:16:00.000Z,13.378218076281113,514788335.0148326,-12.4806,0.61606159,1.12557819,2.53210484,-15.67095894,-11.93510222,-14.82290466,9071769282.23716,0.2767,13378218076.28,,2025-06-25T07:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 12:47:55.486714
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T07:17:00.000Z,9.023972057418495,2008979.76473237,-32.7274,-0.00024571,-1.15112721,-1.67117888,1.45441974,-0.29350847,-7.48585474,8330724543.049656,0.2541,8890773753.96,,2025-06-25T07:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 12:47:55.486714
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149829566383.70526,149829566383.70526,True,,9,,,,2025-06-25T07:18:00.000Z,0.1663801087279507,913331913.0093303,-35.8509,0.5982293,0.04016771,-2.36510346,-27.43957043,-11.33104517,-15.66898888,24928659545.58259,0.7603,24928659545.58,,2025-06-25T07:18:00.000Z,,,,,,2025-06-25 12:49:56.398293
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883162.0,19883162.0,False,,1,,,,2025-06-25T07:18:00.000Z,106475.4569606694,46929238852.83526,-29.2366,0.23661289,0.68400268,1.506327,-3.11867765,12.35522902,21.84875308,2117068759773.0173,64.5662,2235984596174.06,,2025-06-25T07:18:00.000Z,,,,,,2025-06-25 12:48:55.880921
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T07:18:00.000Z,2445.8401607500705,18872417001.142517,-28.126,0.37166009,0.81682274,-3.0384606,-5.56377918,35.15020234,20.69146194,295258799604.3088,9.0056,295258799604.31,,2025-06-25T07:18:00.000Z,,,,,,2025-06-25 12:48:55.880921
825,Tether USDt,USDT,tether,133808,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156342070025.30093,159826220711.0572,True,,3,,,,2025-06-25T07:17:00.000Z,1.0004933487157652,69712770144.28368,-31.9758,0.00451268,-0.01922906,0.02706271,-0.00357057,0.00927294,0.03913366,156419201184.768,4.7709,159905070771.79,,2025-06-25T07:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 12:48:55.880921
